901.398183,905.331226,909.259927,913.184288,917.104308,921.019987,924.931325,930.13969,934.0409,937.937768,941.830296,945.718482,949.602328,953.481833,957.356997,961.22782,965.094302,968.956444,972.814244,976.667703,981.798897,985.642228,989.481217,993.315866,997.146174,1000.972141,1004.793768,1008.611053,1012.423997,1016.232601,1020.036863,1023.836785,1028.896595,1032.686388,1036.47184,1040.252951,1044.029721,1047.80215,1051.570239,1055.333986,1059.093393,1062.848459,1066.599184,1070.345568,1075.333994,1079.070249,1082.802163,1086.529736,1090.252969,1093.97186,1097.686411,1101.396621,1105.10249,1108.804018,1112.501205,1116.194051,1121.111093,1124.793811,1128.472187,1132.146223,1135.815917,1139.481271,1143.142284,1146.798956,1150.451287,1154.099277,1157.742927,1161.382235,1166.227894,1169.857073,1173.481912,1177.10241,1180.718567,1184.330383,1187.937858,1191.540992,1195.139786,1198.734238,1202.324349,1205.91012,1209.49155,1214.260037,1217.831338,1221.398298,1224.960917,1228.519195,1232.073133,1235.622729,1239.167985,1242.708899,1246.245473,1249.777706,1253.305598,1258.002701,1261.520465,1265.033887,1268.542968,1272.047709,1275.548108,1279.044167,1282.535885,1286.023262,1289.506298,1292.984993,1296.459347,1301.085067,1304.549292,1308.009177,1311.46472,1314.915923,1318.362785,1321.805306,1325.243486,1328.677325,1332.106823,1335.53198,1338.952797,1343.507133,1346.91782,1350.324167,1353.726173,1357.123838,1360.517162,1363.906145,1367.290787,1370.671089,1374.047049,1377.418669,1380.785947,1384.148885,1388.62605,1391.978858,1395.327327,1398.671454,1402.01124,1405.346685,1408.67779,1412.004553,1415.326976,1418.645058,1421.958799,1425.268199,1429.67398,1432.973251,1436.268181,1439.55877,1442.845019,1446.126927,1449.404493,1452.677719,1455.946604,1459.211148,1462.471351,1465.727213,1470.06161,1473.307344,1476.548736,1479.785788,1483.018499,1486.246869,1489.470897,1492.690586,1495.905933,1499.116939,1502.323604,1505.525929,1509.788942,1512.981138,1516.168993,1519.352506,1522.531679,1525.706511,1528.877003,1532.043153,1535.204962,1538.362431,1541.515558,1544.664345,1548.855975,1551.994632,1555.128949,1558.258926,1561.384561,1564.505855,1567.622808,1570.735421,1573.843693,1576.947623,1580.047213,1583.142462,1586.23337,1590.347828,1593.428607,1596.505046,1599.577143,1602.6449,1605.708315,1608.76739,1611.822124,1614.872517,1617.918569,1620.96028,1623.99765,1628.040725,1631.067966,1634.090867,1637.109426,1640.123645,1643.133523,1646.13906,1649.140256,1652.137111,1655.129625,1658.117799,1661.101631,1665.073322,1668.047026,1671.016388,1673.98141,1676.942091,1679.898431,1682.85043,1685.798089,1688.741406,1691.680383,1694.615018,1697.545313,1701.44562
1.74033,1.82035,1.846248,1.875591,1.828723,1.815069,1.80701,1.871097,1.849418,1.862998,1.832788,1.808263,1.840778,1.804541,1.801107,1.816501,1.831538,1.795394,1.80571,1.777841,1.793585,1.7957,1.777314,1.777845,1.778733,1.764323,1.761216,1.749127,1.749569,1.756575,1.749804,1.744588,1.742084,1.740736,1.720949,1.729711,1.718899,1.723248,1.71997,1.708788,1.71544,1.713623,1.705769,1.70548,1.694124,1.7052,1.690255,1.693528,1.692784,1.69604,1.696062,1.684703,1.685775,1.694394,1.689822,1.690603,1.683874,1.693468,1.690606,1.686738,1.690317,1.69517,1.701817,1.699146,1.694308,1.708977,1.715719,1.719714,1.71573,1.723868,1.725084,1.724845,1.725096,1.713087,1.729578,1.732629,1.736581,1.725646,1.732769,1.74282,1.733516,1.7402,1.732685,1.733486,1.720895,1.721709,1.726299,1.713248,1.723067,1.715995,1.711525,1.713813,1.707802,1.70941,1.702612,1.697763,1.702662,1.69428,1.694322,1.696024,1.691462,1.686795,1.686735,1.690814,1.684258,1.688853,1.690844,1.691219,1.692463,1.688911,1.689787,1.698546,1.696691,1.696781,1.701207,1.697975,1.70873,1.713908,1.718431,1.721885,1.717974,1.729978,1.732354,1.735101,1.734082,1.744476,1.735419,1.741705,1.745554,1.747885,1.756377,1.763604,1.760493,1.772909,1.779101,1.781521,1.790572,1.801615,1.804052,1.812747,1.81236,1.826329,1.831843,1.829942,1.839562,1.831576,1.831003,1.841466,1.840843,1.837807,1.841462,1.834948,1.842703,1.845854,1.842188,1.839176,1.833035,1.847202,1.846159,1.832273,1.841728,1.843504,1.839624,1.844968,1.830586,1.834715,1.828366,1.840148,1.83698,1.840728,1.826131,1.842997,1.839262,1.835855,1.839235,1.835096,1.839725,1.832391,1.82358,1.829814,1.81638,1.83003,1.830125,1.823469,1.829067,1.826657,1.829259,1.832771,1.819073,1.814202,1.822618,1.823749,1.824781,1.810642,1.829944,1.830096,1.82563,1.810771,1.816305,1.808577,1.813968,1.812881,1.824638,1.817372,1.812424,1.825038,1.80128,1.789321,1.798762,1.796916,1.803251,1.785682,1.796413,1.798838,1.77343,1.753576,1.738982,1.721223,1.723325,1.675736,1.670146,1.714145,1.63571,1.613581,1.6656,1.631932,1.672086,1.679775
1.760858,1.840659,1.816332,1.856817,1.844388,1.812743,1.823821,1.836733,1.874857,1.850489,1.850412,1.81256,1.844814,1.819674,1.811104,1.818047,1.821375,1.802276,1.793455,1.781357,1.782623,1.789503,1.766536,1.774058,1.771022,1.766873,1.759396,1.748085,1.75296,1.747511,1.747542,1.745291,1.733964,1.73985,1.726926,1.730268,1.717694,1.715891,1.727565,1.718842,1.718705,1.712861,1.707433,1.709072,1.698642,1.701367,1.682038,1.696591,1.685986,1.696943,1.695693,1.687473,1.687565,1.699865,1.696562,1.684317,1.685329,1.69531,1.697044,1.684733,1.68976,1.693944,1.712012,1.703234,1.698913,1.715915,1.714442,1.718482,1.705175,1.721619,1.724763,1.725324,1.727746,1.722511,1.731882,1.732266,1.737409,1.724255,1.739659,1.74514,1.727587,1.738609,1.73493,1.729955,1.731962,1.723279,1.726515,1.718396,1.722278,1.719151,1.705327,1.715758,1.706786,1.708595,1.702612,1.697623,1.699972,1.696519,1.69867,1.69576,1.69114,1.6846,1.6912,1.691155,1.685471,1.689793,1.687228,1.686664,1.691081,1.686426,1.689817,1.696114,1.693976,1.692675,1.700364,1.70318,1.709899,1.716874,1.717801,1.720805,1.721824,1.724271,1.732255,1.730146,1.736987,1.743519,1.735823,1.741021,1.748749,1.744206,1.758122,1.771493,1.762626,1.77612,1.783169,1.780491,1.793007,1.804688,1.815163,1.809474,1.811153,1.830144,1.827876,1.827197,1.83992,1.829077,1.836753,1.84106,1.836892,1.837135,1.842822,1.83629,1.840019,1.846131,1.846066,1.834526,1.834946,1.843921,1.843154,1.833054,1.839332,1.84398,1.837734,1.848939,1.828339,1.832764,1.828698,1.838924,1.837029,1.836169,1.830179,1.844119,1.833244,1.837081,1.834693,1.844708,1.83587,1.832022,1.817943,1.826911,1.812476,1.832698,1.834419,1.828443,1.828952,1.82363,1.827469,1.835355,1.820043,1.819664,1.824781,1.838229,1.823645,1.82325,1.819127,1.826565,1.820959,1.81523,1.817286,1.804788,1.812861,1.808928,1.83014,1.822014,1.818579,1.812725,1.78821,1.798513,1.789558,1.814133,1.808966,1.789264,1.797313,1.791527,1.770335,1.745774,1.730479,1.724043,1.716023,1.672872,1.678839,1.679976,1.631068,1.649578,1.716701,1.646335,1.786425,1.736764
1.789162,1.825897,1.881421,1.828058,1.83076,1.82956,1.843829,1.85949,1.818973,1.840274,1.817379,1.807436,1.819556,1.801791,1.823342,1.834156,1.812478,1.808779,1.7863,1.806977,1.797883,1.782149,1.774483,1.779457,1.772369,1.761173,1.764539,1.750891,1.759624,1.757102,1.759171,1.740389,1.735088,1.733636,1.729884,1.736628,1.728783,1.733649,1.725364,1.71711,1.721515,1.706236,1.712869,1.696491,1.702984,1.69598,1.697595,1.703496,1.695502,1.695615,1.691289,1.684908,1.689722,1.690323,1.686162,1.684468,1.694681,1.692396,1.690809,1.685834,1.692347,1.701769,1.698145,1.701004,1.707486,1.715915,1.712165,1.709906,1.713619,1.728131,1.722255,1.717259,1.714912,1.725122,1.737536,1.739106,1.7293,1.731204,1.741946,1.740712,1.728497,1.731593,1.728275,1.733717,1.728092,1.732324,1.725478,1.722255,1.72394,1.711463,1.716739,1.714046,1.706748,1.707485,1.701534,1.707455,1.697507,1.696451,1.700219,1.699193,1.686539,1.693223,1.694571,1.686859,1.691833,1.690158,1.689303,1.687828,1.686487,1.692577,1.69584,1.698757,1.695108,1.69517,1.697216,1.70409,1.712029,1.70985,1.71944,1.718304,1.719656,1.72874,1.736054,1.735566,1.737926,1.731496,1.737949,1.743177,1.742038,1.744033,1.762498,1.757316,1.766191,1.774064,1.770482,1.780758,1.789203,1.802785,1.808914,1.811252,1.814534,1.823489,1.825064,1.828328,1.834132,1.835328,1.842265,1.838903,1.838011,1.841859,1.833127,1.844751,1.850623,1.848909,1.841545,1.840232,1.843464,1.848428,1.841193,1.835912,1.851062,1.841843,1.851139,1.838461,1.830164,1.827715,1.836402,1.834451,1.837815,1.831804,1.836945,1.842895,1.83124,1.833161,1.843145,1.834576,1.830696,1.833236,1.83562,1.824559,1.827326,1.826004,1.83624,1.832212,1.815301,1.822356,1.834007,1.821093,1.823086,1.826323,1.832373,1.825189,1.815775,1.83358,1.826706,1.828868,1.814332,1.825339,1.816154,1.812093,1.833061,1.827383,1.826951,1.803315,1.819749,1.813639,1.790435,1.791809,1.810051,1.81873,1.785838,1.789475,1.794506,1.806033,1.758981,1.759586,1.729677,1.732006,1.716528,1.677175,1.671618,1.636159,1.639017,1.64624,1.641366,1.670808,1.652216,1.545451
1.854775,1.832648,1.774999,1.824943,1.848015,1.84372,1.837305,1.807118,1.865168,1.817166,1.844186,1.850222,1.816532,1.845119,1.81654,1.810373,1.792138,1.805855,1.811594,1.804045,1.787866,1.784639,1.787372,1.764874,1.77166,1.77097,1.765084,1.763783,1.75074,1.747898,1.74267,1.73667,1.749971,1.735697,1.730502,1.725956,1.729215,1.713446,1.723721,1.712074,1.70939,1.711225,1.703258,1.706105,1.702425,1.705145,1.699504,1.70022,1.690718,1.688825,1.689052,1.692287,1.698196,1.688327,1.688191,1.695069,1.685933,1.686827,1.689947,1.690724,1.696692,1.685556,1.699228,1.707729,1.706804,1.707823,1.705351,1.714756,1.72336,1.714731,1.722202,1.730892,1.724779,1.72854,1.728587,1.726861,1.734878,1.73842,1.729538,1.73757,1.736096,1.735732,1.738698,1.732612,1.731014,1.728286,1.719011,1.718939,1.717534,1.712421,1.712744,1.708529,1.705472,1.705717,1.708334,1.701607,1.705262,1.699898,1.695255,1.695399,1.692943,1.696714,1.685711,1.694023,1.690817,1.68535,1.694827,1.6914,1.691291,1.691591,1.694072,1.693933,1.700628,1.702558,1.703686,1.706706,1.706372,1.710375,1.711618,1.721758,1.723488,1.73286,1.723591,1.738838,1.729645,1.739271,1.73978,1.740714,1.744862,1.756866,1.749884,1.762411,1.766338,1.769168,1.782978,1.789462,1.792889,1.798644,1.804987,1.816674,1.818702,1.818712,1.832237,1.831387,1.835195,1.836216,1.840465,1.833645,1.844056,1.837493,1.846194,1.844568,1.831443,1.837224,1.840217,1.850836,1.844628,1.842475,1.836559,1.849202,1.837695,1.834006,1.832625,1.843957,1.844268,1.841733,1.829933,1.833533,1.829056,1.840031,1.840794,1.839751,1.839415,1.834125,1.833872,1.82773,1.838772,1.835833,1.83481,1.819103,1.82956,1.816824,1.823763,1.822178,1.823383,1.824036,1.814277,1.826379,1.837491,1.827831,1.817507,1.813484,1.826524,1.827146,1.823352,1.8186,1.822705,1.813543,1.820015,1.818043,1.810185,1.815971,1.80485,1.820432,1.811274,1.794931,1.813436,1.808,1.812444,1.78451,1.801468,1.798673,1.778248,1.785143,1.772237,1.764897,1.760786,1.730341,1.702756,1.68225,1.641711,1.653782,1.653073,1.638658,1.627301,1.684081,1.617496,1.807062
1.86515,1.835682,1.764668,1.816946,1.854743,1.848731,1.885449,1.849527,1.80515,1.837097,1.798234,1.855571,1.795187,1.82719,1.82738,1.826534,1.796011,1.805952,1.796714,1.808049,1.792764,1.784639,1.779939,1.787311,1.764839,1.771669,1.760137,1.75882,1.760756,1.741487,1.752208,1.736921,1.740688,1.730222,1.731494,1.738138,1.72528,1.725443,1.708146,1.72426,1.702447,1.710933,1.699517,1.70412,1.70641,1.689959,1.696942,1.705088,1.696732,1.693551,1.687498,1.693433,1.688899,1.692792,1.687023,1.686993,1.692734,1.69204,1.683911,1.697623,1.702641,1.697891,1.696808,1.699971,1.703672,1.702977,1.711689,1.712535,1.722392,1.719382,1.715446,1.726816,1.725307,1.730922,1.734093,1.732992,1.726866,1.735967,1.739557,1.727159,1.733564,1.728151,1.74107,1.734362,1.727779,1.730189,1.72264,1.723986,1.718849,1.714465,1.708669,1.710296,1.703154,1.704761,1.705754,1.703382,1.699729,1.702787,1.701909,1.692322,1.691783,1.695654,1.689383,1.691218,1.690817,1.689976,1.688189,1.692486,1.688927,1.697029,1.691954,1.692209,1.690098,1.700684,1.697365,1.705579,1.710484,1.716405,1.715386,1.719378,1.727031,1.72705,1.730777,1.742708,1.732222,1.732161,1.741209,1.740373,1.743138,1.754029,1.762859,1.757244,1.772299,1.770868,1.772267,1.783973,1.795336,1.794067,1.801702,1.814497,1.818744,1.817188,1.820816,1.835617,1.821577,1.842616,1.841814,1.837114,1.841474,1.845218,1.841643,1.847317,1.847428,1.846408,1.837071,1.841797,1.843743,1.844762,1.835179,1.840048,1.847896,1.830763,1.839529,1.831442,1.832986,1.8412,1.839454,1.828018,1.826271,1.830197,1.837244,1.848119,1.833294,1.837644,1.842726,1.832558,1.838084,1.831495,1.834541,1.825787,1.826024,1.827434,1.81239,1.832097,1.819125,1.830706,1.830816,1.822947,1.827876,1.829912,1.831142,1.814698,1.824246,1.828866,1.832282,1.823561,1.822924,1.813836,1.821081,1.827004,1.817464,1.815482,1.816514,1.806277,1.819029,1.796598,1.802746,1.803041,1.811844,1.799019,1.796574,1.807517,1.798103,1.762141,1.777992,1.78286,1.738438,1.742442,1.714678,1.706046,1.610792,1.646175,1.640402,1.698475,1.647593,1.681097,1.577554,1.628154
1.881191,1.756247,1.859469,1.865591,1.874932,1.827155,1.814034,1.854933,1.866419,1.862998,1.863817,1.862391,1.891412,1.860124,1.825475,1.839468,1.851814,1.848805,1.833776,1.81426,1.815079,1.829902,1.797354,1.809316,1.810635,1.81008,1.797185,1.78834,1.794569,1.790624,1.771733,1.79117,1.775968,1.774991,1.767919,1.756222,1.744109,1.759441,1.760538,1.745298,1.742024,1.75754,1.741864,1.741137,1.732855,1.720361,1.719073,1.721282,1.720187,1.721235,1.723939,1.720784,1.723935,1.71556,1.714504,1.719969,1.710322,1.708751,1.717601,1.71987,1.702017,1.713458,1.72458,1.721498,1.729163,1.728151,1.72809,1.732003,1.734648,1.733587,1.738572,1.740647,1.736065,1.738255,1.739188,1.747072,1.751788,1.749788,1.750801,1.747778,1.756744,1.75314,1.754546,1.744351,1.74625,1.74284,1.742058,1.729521,1.737172,1.732554,1.722903,1.724818,1.725927,1.724736,1.728901,1.717295,1.721602,1.723997,1.712989,1.715846,1.711965,1.706503,1.711139,1.710075,1.709889,1.706456,1.713453,1.709023,1.713356,1.712292,1.70836,1.708444,1.717718,1.718036,1.724141,1.723793,1.720781,1.727307,1.73506,1.744487,1.745699,1.737286,1.75432,1.749901,1.750082,1.760121,1.752395,1.758504,1.761699,1.759329,1.767831,1.77919,1.774007,1.789168,1.792671,1.799417,1.807909,1.812424,1.82218,1.835194,1.827463,1.831846,1.846723,1.847833,1.850951,1.846238,1.845251,1.855442,1.857717,1.853316,1.858206,1.843064,1.856612,1.854283,1.864296,1.853528,1.852627,1.853745,1.856554,1.856367,1.838209,1.858349,1.852747,1.850596,1.857596,1.849557,1.845771,1.847113,1.849826,1.852594,1.854568,1.851741,1.852236,1.850426,1.840899,1.857208,1.856986,1.850652,1.848113,1.843794,1.835887,1.830308,1.845111,1.836534,1.846762,1.852282,1.834552,1.845909,1.841359,1.843399,1.827789,1.856225,1.848429,1.841882,1.845482,1.847744,1.845369,1.833385,1.846268,1.841049,1.834469,1.829736,1.837556,1.84082,1.825188,1.827392,1.847587,1.840347,1.810946,1.831628,1.84147,1.841701,1.811396,1.815197,1.810958,1.776789,1.77329,1.757133,1.731449,1.681704,1.69012,1.693954,1.674148,1.652942,1.686095,1.606985,1.684692,1.744852
1.696438,1.891234,1.883333,1.871425,1.856597,1.82397,1.866664,1.87322,1.849217,1.904279,1.883308,1.852659,1.867783,1.835997,1.851797,1.872404,1.85523,1.841468,1.838052,1.829578,1.84969,1.823542,1.822823,1.822085,1.808316,1.815767,1.806306,1.796772,1.800957,1.802179,1.796123,1.79231,1.780665,1.789275,1.765631,1.77011,1.761723,1.77239,1.772133,1.762351,1.762165,1.737747,1.755579,1.736479,1.73544,1.742041,1.727271,1.737036,1.730665,1.73391,1.726195,1.716361,1.724716,1.731392,1.724342,1.721282,1.717951,1.719682,1.720526,1.7155,1.717637,1.725689,1.730532,1.725804,1.724228,1.736243,1.73505,1.729309,1.734593,1.747138,1.744692,1.727724,1.74782,1.73777,1.756116,1.744666,1.747578,1.74197,1.755455,1.756723,1.744626,1.753439,1.747201,1.755785,1.743178,1.742201,1.745162,1.734216,1.739841,1.739265,1.731779,1.730225,1.722912,1.730149,1.722752,1.721576,1.721932,1.717953,1.718302,1.719859,1.711932,1.715173,1.716328,1.711115,1.708863,1.712561,1.709203,1.711984,1.714114,1.710791,1.715118,1.714899,1.714059,1.717314,1.722207,1.722842,1.732073,1.736093,1.741422,1.737998,1.740831,1.753898,1.753628,1.759001,1.758203,1.76108,1.761513,1.764948,1.761843,1.765892,1.781399,1.78653,1.787187,1.790328,1.799281,1.800533,1.813405,1.820175,1.824389,1.820764,1.831758,1.840054,1.848449,1.843212,1.852287,1.842346,1.851102,1.854744,1.8565,1.848421,1.847247,1.85189,1.85817,1.861203,1.851056,1.854002,1.853626,1.858066,1.857279,1.845168,1.857903,1.860914,1.861472,1.863382,1.844511,1.846508,1.848145,1.855561,1.851852,1.855418,1.847678,1.851274,1.855872,1.852381,1.852514,1.851452,1.849652,1.840323,1.838927,1.852005,1.843209,1.846749,1.851205,1.853665,1.84239,1.843389,1.846639,1.848827,1.83222,1.839115,1.859076,1.85258,1.840241,1.84302,1.856834,1.849935,1.850156,1.845188,1.851796,1.835344,1.854767,1.838158,1.847256,1.83661,1.855307,1.855572,1.829833,1.826517,1.846224,1.840482,1.83182,1.82761,1.83766,1.846158,1.78358,1.80103,1.785862,1.765569,1.758073,1.723333,1.707611,1.685101,1.65738,1.680116,1.688242,1.701394,1.714779,1.699176
1.882183,1.74622,1.886797,1.866957,1.865984,1.819758,1.8277,1.893299,1.885858,1.893335,1.878528,1.878787,1.864259,1.850952,1.842309,1.848389,1.852609,1.858017,1.842875,1.838785,1.824248,1.83856,1.817461,1.817814,1.829571,1.817473,1.794478,1.798449,1.798841,1.805706,1.784458,1.795461,1.789362,1.780371,1.786042,1.762243,1.762657,1.764428,1.763724,1.756375,1.756342,1.758515,1.757509,1.747532,1.735078,1.741131,1.739385,1.72151,1.72548,1.727127,1.729486,1.727617,1.72427,1.724235,1.729681,1.717517,1.718168,1.716223,1.721124,1.71987,1.708039,1.716833,1.7265,1.729047,1.719995,1.727931,1.733327,1.747614,1.734317,1.737115,1.750614,1.746752,1.746042,1.742377,1.74031,1.748682,1.751895,1.749315,1.755613,1.750534,1.756027,1.755685,1.747683,1.742795,1.742669,1.739201,1.741252,1.730808,1.733751,1.734948,1.723306,1.728415,1.732499,1.729177,1.729054,1.716965,1.734265,1.714359,1.715882,1.718264,1.720714,1.710601,1.714271,1.715791,1.70944,1.717844,1.714667,1.712901,1.716016,1.712135,1.709164,1.716811,1.720238,1.723691,1.72322,1.722304,1.727335,1.728721,1.74003,1.747954,1.748069,1.748687,1.756367,1.75114,1.756132,1.758775,1.757178,1.757475,1.770956,1.760906,1.773858,1.784209,1.775721,1.790444,1.794588,1.803938,1.807706,1.817869,1.823283,1.831791,1.83093,1.839609,1.848131,1.850803,1.851641,1.847331,1.842626,1.854511,1.855659,1.845629,1.857877,1.848053,1.856282,1.856593,1.86174,1.853671,1.855964,1.852029,1.861212,1.85535,1.849524,1.860222,1.852356,1.864188,1.856598,1.851287,1.84395,1.84886,1.860001,1.849177,1.851675,1.853876,1.856454,1.854452,1.840483,1.858083,1.86031,1.853245,1.844129,1.843738,1.833841,1.841256,1.840941,1.844484,1.846883,1.843996,1.849323,1.857959,1.851216,1.844444,1.847497,1.85056,1.852689,1.838767,1.841545,1.85912,1.846984,1.839557,1.8536,1.831154,1.841327,1.836358,1.848789,1.847771,1.823095,1.849271,1.850754,1.849959,1.813144,1.84481,1.84853,1.811841,1.819975,1.844173,1.842972,1.764767,1.763373,1.746813,1.735657,1.683346,1.679267,1.707581,1.684774,1.643588,1.718082,1.6223,1.794584,1.724908
1.805075,1.804832,1.85802,1.87108,1.874932,1.843997,1.837305,1.866184,1.886732,1.892935,1.870505,1.864741,1.860329,1.848689,1.834598,1.836573,1.845508,1.8542,1.838952,1.847017,1.825928,1.841573,1.828589,1.815893,1.818774,1.81207,1.798802,1.807156,1.792126,1.799334,1.783337,1.796684,1.785975,1.782528,1.789291,1.762243,1.76769,1.765164,1.765928,1.746699,1.753815,1.756567,1.758542,1.750167,1.744209,1.739196,1.737711,1.72726,1.72611,1.727355,1.728064,1.729087,1.720606,1.714637,1.722081,1.719314,1.715681,1.714933,1.722104,1.722862,1.712652,1.723063,1.722833,1.73065,1.720643,1.725851,1.729902,1.742272,1.734206,1.734796,1.747502,1.745134,1.746319,1.752467,1.74106,1.747232,1.749331,1.756787,1.747692,1.753257,1.760963,1.755035,1.74991,1.744209,1.751561,1.739291,1.736181,1.733351,1.735672,1.737228,1.727155,1.729902,1.733898,1.730382,1.72726,1.720095,1.728686,1.722875,1.713476,1.715537,1.720611,1.711531,1.718495,1.716778,1.711466,1.713459,1.714699,1.713408,1.715508,1.713955,1.711897,1.712436,1.720049,1.722579,1.725064,1.723476,1.725161,1.728399,1.734798,1.747144,1.749463,1.745191,1.755256,1.747467,1.753758,1.764507,1.756824,1.7595,1.769089,1.767347,1.770283,1.779416,1.778945,1.791569,1.79451,1.805308,1.806323,1.818581,1.823963,1.833359,1.836052,1.835622,1.85073,1.85163,1.852933,1.855986,1.840106,1.856888,1.85028,1.849294,1.856563,1.854967,1.855906,1.857445,1.856579,1.857574,1.855343,1.854415,1.853956,1.862764,1.843616,1.857464,1.854409,1.861125,1.858997,1.852031,1.847204,1.847262,1.854194,1.860132,1.856386,1.851066,1.857622,1.854505,1.843826,1.858303,1.858091,1.852914,1.843524,1.842459,1.843434,1.828537,1.842673,1.835667,1.850026,1.849195,1.837527,1.846478,1.858974,1.855771,1.829656,1.858484,1.856343,1.844303,1.838724,1.849253,1.846137,1.843616,1.858641,1.83721,1.832978,1.84178,1.845191,1.843865,1.826924,1.840328,1.862183,1.852183,1.822254,1.841477,1.843311,1.829695,1.805846,1.831041,1.821903,1.777326,1.788299,1.751704,1.734953,1.704508,1.69012,1.702454,1.69378,1.685179,1.693002,1.579453,1.743099,1.692612
